ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate
86	月光宝盒·庚	74584	0	0			0	12	0	47600	1	3	28	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
87	果蔬袋·己	157940	0	0			0	12	0	50400	1	3	30	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
88	毛茸茸的皮带·辛	156451	0	0			0	12	0	68400	1	3	32	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
89	月光宝盒·辛	156453	0	0			0	12	0	50400	1	3	30	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
90	佳辰如意包	157107	0	0			0	12	0	64800	1	3	30	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
91	兰夜锦盒·戊	157330		0			0	12	0	61200	20	3	30	0		1	0				4	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										0												0	0	0	0	0	0	0	0	0	0	0	0										未知		0			1		0		6	1	7												736	0	0	0	0	0	0	0		0	0		67108863				0							1	
92	果蔬袋·庚	156439	0	0			0	12	0	50400	1	3	30	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
93	落红碧绒包	158098	0	0			0	12	0	57600	1	3	26	0	0	0	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
94	驼绒流风囊	158100	0	0			0	12	0	68400	1	3	32	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
95	梨绒落绢包	158107	0	0			0	12	0	42000	1	3	24	0	0	0	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
96	月光宝盒·壬	158298	0	0			0	12	0	50400	1	3	30	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
97	毛茸茸的皮袋·壬	158300	0	0			0	12	0	68400	1	3	32	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
98	清日菖蒲包	158824	0	0			0	12	0	64800	1	3	30	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0							1	
99	兰夜锦盒·己	159020		0			0	12	0	61200	20	3	30	0		1	0				4	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										0												0	0	0	0	0	0	0	0	0	0	0	0										未知		0			1		0		6	1	7												736	0	0	0	0	0	0	0		0	0		67108863				0							1	
100	号角	10000	1	0			0	11	0	0	34	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	25											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	副本					1	1	0		22	5	7												736								1	0	4		67108863				0							1	
101	小邪子的福娃娃	10001	45	0			0	14	0	0	32	3	0	0					0	0	2	atInvalid			atInvalid			atInvalid												0	0											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	任务					1	1	0		22	4	7												736								1	0	0		67108863				0							1	
102	腰鼓	10002	2	0			0	11	0	0	58	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	48											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	副本					1	1	0		22	5	7												736								1	0	4		67108863				0							1	
103	竹筒	10003	3	0			0	11	0	0	71	3	0	0					0		3	atInvalid			atInvalid			atInvalid												0	0											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	任务					1	1	0		22	5	7												736								1	0	0		67108863				0							1	
104	猪腿	10004	41	0			0	11	0	0	71	3	0	0					0		3	atInvalid			atInvalid			atInvalid												0	0											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	任务					1	1	0		22	5	7												736								1	0	0		67108863				0							1	
105	小悟空	10005	62	0			0	14	0	0	20	3	0	0					0		3	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	活动					1	1	0		22	4	7												736								0	0	0		67108863				0							1	
106	破损不堪的装备	10006	4	0			0	14	0	0	66	2	0	0			0				3	atInvalid			atInvalid			atInvalid												5	58											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	——					1	1	0		22	4	7												736									0	0		67108863				0							1	
107	破损不堪的装备	10007	5	0			0	14	0	0	66	2	0	0			0				3	atInvalid			atInvalid			atInvalid												5	58											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	——					1	1	0		22	4	7												736									0	0		67108863				0							1	
108	破损不堪的装备	10008	6	0			0	14	0	0	66	2	0	0			0				3	atInvalid			atInvalid			atInvalid												5	58											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	——					1	1	0		22	4	7												736									0	0		67108863				0							1	
109	破损不堪的装备	10009	7	0			0	14	0	0	66	2	0	0			0				3	atInvalid			atInvalid			atInvalid												5	58											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	——					1	1	0		22	4	7												736									0	0		67108863				0							1	
110	木鱼	10010	4	0			0	11	0	0	100	3	0	0					0		4	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	副本					1	1	0		22	5	7												736								2	0	4		67108863				0							1	
111	红竹背箱	10011	8	0			0	14	0	0	105	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1	
112	弓	10012	9	0			0	14	0	0	105	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1	
113	琴	10013	10	0			0	14	0	0	105	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1	
114	葫芦	10014	25	0			0	14	0	0	105	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1	
115	曼罗琴	10015	11	0			0	14	0	0	105	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1	
116	竹筒	10016	6	0			0	11	0	0	120	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	5	7												736								1	0	0		67108863				0							1	
117	书箱	10017	44	0			0	14	0	0	120	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1	
118	蓑衣	10018	12	0			0	14	0	0	120	3	0	0					0		2	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	4	7												736								1	0	0		67108863				0							1	
119	酒坛	10019	57	0			0	11	0	0	115	3	0	0					0		3	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	5	4												736								1	0	0		67108863				0							1	
120	清萧	10020	8	0			0	11	0	0	115	3	0	0					0		3	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	5	2												736								1	0	0		67108863				0							1	
121	真红	10021	9	0			0	11	0	0	130	3	0	0					0		4	atInvalid			atInvalid			atInvalid												5	1											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	5	7												736								1	0	0		67108863				0							1	
122	笛子	10022	10	0			0	11	0	0	130	3	0	0					0		3	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	声望					1	1	0		22	5	7												736								1	0	0		67108863				0							1	
123	沽	10023	13	0			0	14	0	0	155	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	副本					1	1	0		22	4	7												736									0	4		67108863				0							1	
124	鱼篓	10024	11	0			0	11	0	0	170	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	70											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	副本					1	1	0		22	5	7												736									0	4		67108863				0							1	
125	怵笛之戒	13500	0	0			0	5	0	2	81	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											18	8	2	24	9	0	0	0	0	0	0	0							——	通用	基础	任务							1227		4	2	7												736	1							1	0	0		67108863				0							1	
126	云流戒	13501	0	0			0	5	0	2	87	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											79	22	0	0	0	0	0	0	0	0	0	0							通用	内功	基础	任务							1229		4	2	7												736	7							1	0	0		3206				0							1	
127	谢渊环	13502	0	0			0	5	0	2	87	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											79	21	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	任务							1235		4	2	7												736	4							1	0	0		8397448				0							1	
128	麻吕扳指	13503	0	0			0	5	0	2	87	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											46	7	28364	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	任务							1236		4	2	7												736	9							1	0	0		4198500				0							1	
129	铁戒指·不鸣	13504	0	0			0	5	0	3	91	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	26											84	21	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	掉落				铁			1227		4	2	7												736	4							1	0	0		67108863				0							1	
130	星垂戒	13505	0	0			0	5	0	2	61	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	20											77	43	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	掉落							1235		4	2	7												736	5							1	0	0		67108863				0							1	
131	月涌戒	13506	0	0			0	5	0	2	61	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	20											77	22	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	掉落							1236		4	2	7												736	7							1	0	0		67108863				0							1	
132	兽王玉戒	13507	0	0			0	5	0	1406	6800	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											39597	63576	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	历程副本							1233		4	2	7												736	4							6	0	4		8397448				1			0				1	
133	夜啼	13508	0	0			0	5	0	4	102	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											79	22	628	12133	0	0	0	0	0	0	0	0							通用	内功	伤害	任务							1231		4	2	7												736	7							1	0	0		3206				0							1	
134	烟柳戒	13509	0	0			0	5	0	8	105	3	0	0		1	1		0		3	atInvalid			atInvalid			atInvalid												5	22											33	21	23	43	22	0	0	0	0	0	0	0							——	通用	基础	声望							1232		4	2	7												736	1							1	0	0		67108863				0							1	
135	蓬莱密戒	13510	0	0			0	5	0	1408	8000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											41976	63577	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	历程副本							1235		4	2	7												736	7							6	0	4		3206				1			0				1	
136	义士指环	13511	0	0			0	5	0	2	93	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											31	8	2	24	9	0	0	0	0	0	0	0							——	通用	基础	任务							1238		4	2	7												736	1							1	0	0		67108863				0							1	
137	铁戒指·辉光	13512	0	0			0	5	0	3	101	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	28											138	11948	39887	0	0	0	0	0	0	0	0	0							——	防御	防御基础	掉落				铁			1229		4	2	7												736	8							1	0	0		67108863				0							1	
138	悬门	13513	0	0			0	5	0	1406	6800	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											35287	13664	61693	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	历程副本							1236		4	2	7												736	9							6	0	4		4198500				1			0				1	
139	青玉扳指·不蜚	13514	0	0			0	5	0	3	111	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	30											104	28	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	掉落				铁			1235		4	2	7												736	6							1	0	0		67108863				0							1	
140	白玉戒指·不鸣	13515	0	0			0	5	0	4	121	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	32											84	32	642	9597	0	0	0	0	0	0	0	0							通用	身法	伤害	掉落				铁			1236		4	2	7												736	5							1	0	0		67108863				0							1	
141	坞金环	13516	0	0			0	5	0	3	108	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											60	16	628	12044	0	0	0	0	0	0	0	0							通用	内功	伤害	任务				金			1237		4	2	7												736	7							1	0	0		3206				0							1	
142	铁戒指·不蜚	13517	0	0			0	5	0	4	131	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	34											97	16	619	12047	0	0	0	0	0	0	0	0							通用	元气	伤害	掉落				铁			1227		4	2	7												736	7							1	0	0		67108863				0							1	
143	瘦溪泪	13518	0	0			0	5	0	6	138	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											46	26	19	58	27	0	0	0	0	0	0	0							——	通用	基础	任务							1233		4	2	7												736	1							1	0	0		67108863				0							1	
144	血石指环	13519	0	0			0	5	0	3	114	3	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											79	32	642	9617	0	0	0	0	0	0	0	0							通用	身法	伤害	任务							1228		4	2	7												736	5							1	0	0		52445456				0							1	
145	大乘	13520	0	0			0	5	0	5	120	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											138	27	619	12039	0	0	0	0	0	0	0	0							通用	内功	伤害	任务							1238		4	2	7												736	7							1	0	0		3206				0							1	
146	破天戒	13521	0	0			0	5	0	5	120	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											138	26	162	9580	0	0	0	0	0	0	0	0							通用	力道	伤害	任务							1237		4	2	7												736	4							1	0	0		8397448				0							1	
147	怀柔	13522	0	0			0	5	0	6	122	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												0	0											170	19	1343	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	任务							1228		4	2	7												736	9							1	0	0		4198500				0							1	
148	铁戒指·盛年	13523	0	0			0	5	0	5	141	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	36											103	41	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	掉落				铜			1229		4	2	7												736	7							1	0	0		67108863				0							1	
149	露从戒	13524	0	0			0	5	0	5	111	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	30											130	40	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	掉落							1238		4	2	7												736	4							1	0	0		67108863				0							1	
150	夜白戒	13525	0	0			0	5	0	5	111	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	30											130	41	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	掉落							1237		4	2	7												736	7							1	0	0		67108863				0							1	
151	天涯此时戒	13526	0	0			0	5	0	6	111	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	30											142	67	632	9612	0	0	0	0	0	0	0	0							通用	身法	伤害	掉落							1230		4	2	7												736	5							2	0	0		67108863				0							1	
152	江清月近戒	13527	0	0			0	5	0	6	111	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	30											142	28	570	12149	0	0	0	0	0	0	0	0							通用	根骨	伤害	掉落							1232		4	2	7												736	6							2	0	0		67108863				0							1	
153	净玉	13528	0	0			0	5	0	1406	6800	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											39597	63578	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	历程副本							1238		4	2	7												736	5							6	0	4		52445456				1			0				1	
154	青铜戒·盛年	13529	0	0			0	5	0	5	151	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	38											182	110	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	掉落				铜			1231		4	2	7												736	5							1	0	0		67108863				0							1	
155	蓝石指环	13530	0	0			0	5	0	5	126	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											142	27	570	12149	0	0	0	0	0	0	0	0							通用	内功	伤害	任务							1227		4	2	7												736	7							1	0	0		3206				0							1	
156	蛛红戒	13531	0	0			0	5	0	1406	6800	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											39597	63579	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	历程副本							1237		4	2	7												736	6							6	0	4		4198512				1			0				1	
157	云明	13532	0	0			0	5	0	5	129	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											104	26	632	9582	0	0	0	0	0	0	0	0							通用	力道	伤害	任务							1235		4	2	7												736	4							1	0	0		8397448				0							1	
158	风清	13533	0	0			0	5	0	5	129	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											178	12036	38200	12860	0	0	0	0	0	0	0	0							通用	防御	防御基础	任务							1231		4	2	7												736	8							1	0	0		2098186				0							1	
159	金戒指·盛年	13534	0	0			0	5	0	5	161	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	40											153	54	0	0	0	0	0	0	0	0	0	0							——	内功	基础	掉落				铜			1233		4	2	7												736	7							1	0	0		67108863				0							1	
160	白芍指环	13535	0	0			0	5	0	6	135	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											170	23	1343	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	任务							1237		4	2	7												736	9							1	0	0		4198500				0							1	
161	青玉扳指·盛年	13536	0	0			0	5	0	6	173	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	42											130	26	271	7523	0	0	0	0	0	0	0	0							通用	力道	伤害	掉落				铜			1235		4	2	7												736	4							1	0	0		67108863				0							1	
162	白玉扳指·辉光	13537	0	0			0	5	0	6	185	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	44											145	27	595	12041	0	0	0	0	0	0	0	0							通用	元气	伤害	掉落				铜			1236		4	2	7												736	7							1	0	0		67108863				0							1	
163	蓝迹	13538	0	0			0	5	0	6	147	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											158	85	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	任务							1229		4	2	7												736	5							1	0	0		52445456				0							1	
164	似施	13539	0	0			0	5	0	6	147	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											158	54	0	0	0	0	0	0	0	0	0	0							通用	内功	基础	任务							1237		4	2	7												736	7							1	0	0		3206				0							1	
165	瑶花	13540	0	0			0	5	0	6	147	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											130	19	1696	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	任务							1228		4	2	7												736	9							1	0	0		4198500				0							1	
166	银戒指·林逾	13541	0	0			0	5	0	7	197	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	46											60	52	28	67	29	0	0	0	0	0	0	0							——	通用	基础	掉落				银			1227		4	2	7												736	1							1	0	0		67108863				0							1	
167	圣火戒指	13542	0	0			0	5	0	14	156	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	37											205	59	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	副本							1228		4	2	7												736	4							1	0	4		8397448				0							1	
168	碧玉扳指	13543	0	0			0	5	0	8	183	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											182	67	169	7527	0	0	0	0	0	0	0	0							通用	身法	伤害	任务							1230		4	2	7												736	5							1	0	0		52445456				0							1	
169	云母环	13544	0	0			0	5	0	8	183	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											182	29	600	14146	0	0	0	0	0	0	0	0							通用	内功	伤害	任务							1236		4	2	7												736	7							1	0	0		3206				0							1	
170	沾血的戒指	13545	0	0			0	5	0	8	183	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											182	19	656	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	任务							1238		4	2	7												736	9							1	0	0		4198500				0							1	
171	银戒指·云深	13546	0	0			0	5	0	7	209	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	48											259	65	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	掉落				银			1229		4	2	7												736	4							1	0	0		67108863				1							1	
172	阿里曼角戒	13547	0	0			0	5	0	14	156	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	37											212	19	1362	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVE）	副本							1230		4	2	7												736	9							1	0	4		4198500				0							1	
173	铁掌戒	13548	0	0			0	5	0	8	189	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											252	70	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	任务							1233		4	2	7												736	4							1	0	0		8397448				0							1	
174	青铜戒·云深	13549	0	0			0	5	0	8	221	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	50											263	68	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	掉落				银			1231		4	2	7												736	7							1	0	0		67108863				1							1	
175	影存戒	13550	0	0			0	5	0	9	191	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	45											252	149	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	掉落							1228		4	2	7												736	5							1	0	0		67108863				0							1	
176	守心戒	13551	0	0			0	5	0	9	191	2	0	0			1		0		3	atInvalid			atInvalid			atInvalid												5	45											252	64	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	掉落							1236		4	2	7												736	6							1	0	0		67108863				0							1	
177	静夜空山戒	13552	0	0			0	5	0	12	191	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	45											205	55	336	7515	0	0	0	0	0	0	0	0							通用	力道	伤害	掉落							1231		4	2	7												736	4							2	0	0		67108863				0							1	
178	海生明月戒	13553	0	0			0	5	0	12	191	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	45											205	54	99	19243	0	0	0	0	0	0	0	0							通用	元气	伤害	掉落							1233		4	2	7												736	7							2	0	0		67108863				0							1	
179	盘龙	13554	0	0			0	5	0	9	195	3	0	0			1		0		3	atInvalid			atInvalid			atInvalid												0	0											263	68	0	0	0	0	0	0	0	0	0	0							通用	内功	基础	任务							1227		4	2	7												736	7							1	0	0		3206				0							1	
180	金戒指·风暖	13555	0	0			0	5	0	8	233	2	0	0			1		0		2	atInvalid			atInvalid			atInvalid												5	52											177	51	207	14189	0	0	0	0	0	0	0	0							通用	根骨	伤害	掉落				银			1233		4	2	7												736	6							1	0	0		67108863				1							1	
