ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate
175	木柄笛	24753	　	713	0			0	0	10	1	60	1	139	38		0	1		0		1	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	16											42	8	28	24	9	0	0	0	0	0	0	0							——	——	——	商店								1	8	7												0	0	0	0	0	0	735	16	0	0		0	6	67108863		0	0							1		0	1
176	铁剑	24754	　	601	0			0	0	9	4	90	1	191	27		0	1		0		1	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	32	32										5	26											46	21	39	43	22	0	0	0	0	0	0	0							——	——	——	商店								1	7	7												0	0	0	0	0	0	735	29	0	0		0	5	67108863		0	0							1		0	1
177	弹弓	10102	　	0	0			0	1	6	0	2000	3	1220	692		0	1		0		1	atRangeWeaponDamageBase	159	159	atRangeWeaponDamageRand	106	106	atRangeWeaponAttackSpeedBase	24	24										5	1											3964	184	245	231	320	0	0	0	0	0	0	0							通用	通用	基础	任务道具			弹弓					2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	1			0				1	新手村		1
178	软木弹弓	10103	　	0	0			0	1	6	0	15	1	49	40		0	1		0		1	atRangeWeaponDamageBase	1	1	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										0	0											478	480	479	465	481	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1
179	硬木弹弓	10104	　	0	0			0	1	6	0	24	1	58	40		0	1		0		1	atRangeWeaponDamageBase	2	2	atRangeWeaponDamageRand	1	1	atRangeWeaponAttackSpeedBase	24	24										5	4											482	480	479	465	481	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1
180	布制小囊	10105	　	0	0			0	1	6	0	36	3	88	40		0	1		0		2	atRangeWeaponDamageBase	4	4	atRangeWeaponDamageRand	3	3	atRangeWeaponAttackSpeedBase	24	24										0	0											1	480	479	465	481	0	0	0	0	0	0	0							——	通用	基础	任务			暗器袋、暗器囊	布				2	1	7												17	17845	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1
181	铁弹弓	10106	　	0	0			0	1	6	0	51	1	87	40		0	1		0		1	atRangeWeaponDamageBase	5	5	atRangeWeaponDamageRand	3	3	atRangeWeaponAttackSpeedBase	24	24										5	13											1	480	479	465	481	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1
182	修罗暗雨	10107	　	0	0			0	1	6	1	54	3	113	40		0	1		0		2	atRangeWeaponDamageBase	7	7	atRangeWeaponDamageRand	4	4	atRangeWeaponAttackSpeedBase	24	24										0	0											46	16	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	任务								2	1	7												17	2560	0	0	0	0	735	7	1	0		0	0	3206		0	0							1			1
183	玉蜂	10108	　	0	0			0	1	6	1	54	3	113	40		0	1		0		2	atRangeWeaponDamageBase	7	7	atRangeWeaponDamageRand	4	4	atRangeWeaponAttackSpeedBase	24	24										0	0											46	16	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	任务								2	1	7												17	2560	0	0	0	0	735	7	1	0		0	0	3206		0	0							1			1
184	烁金囊	10109	　	0	0			0	1	6	1	54	3	113	40		0	1		0		2	atRangeWeaponDamageBase	7	7	atRangeWeaponDamageRand	4	4	atRangeWeaponAttackSpeedBase	24	24										0	0											46	12	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	任务			暗器袋、暗器囊	金				2	1	7												17	2560	0	0	0	0	735	6	1	0		0	0	4198512		0	0							1			1
185	蟠龙盒	10110	　	0	0			0	1	6	1	54	3	113	40		0	1		0		2	atRangeWeaponDamageBase	7	7	atRangeWeaponDamageRand	4	4	atRangeWeaponAttackSpeedBase	24	24										0	0											46	15	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	任务								2	1	7												17	3778	0	0	0	0	735	4	1	0		0	0	8397448		0	0							1			1
186	秋雨针囊	10111	　	0	0			0	1	6	1	54	3	113	40		0	1		0		2	atRangeWeaponDamageBase	7	7	atRangeWeaponDamageRand	4	4	atRangeWeaponAttackSpeedBase	24	24										0	0											46	12	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	任务			暗器袋、暗器囊					2	1	7												17	2560	0	0	0	0	735	6	1	0		0	0	4198512		0	0							1			1
187	红铜弹弓	10112	　	0	0			0	1	6	1	60	1	97	40		0	1		0		1	atRangeWeaponDamageBase	6	6	atRangeWeaponDamageRand	4	4	atRangeWeaponAttackSpeedBase	24	24										5	16											11	4	7	10	5	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1
188	罗霄	10113	　	0	0			0	1	6	2	69	3	135	40		0	1		0		2	atRangeWeaponDamageBase	9	9	atRangeWeaponDamageRand	6	6	atRangeWeaponAttackSpeedBase	24	24										0	0											79	22	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	任务								2	1	7												17	2560	0	0	0	0	735	7	1	0		0	0	3206		0	0							1			1
189	聚星	10114	　	0	0			0	1	6	2	69	3	135	40		0	1		0		2	atRangeWeaponDamageBase	9	9	atRangeWeaponDamageRand	6	6	atRangeWeaponAttackSpeedBase	24	24										0	0											79	22	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	任务								2	1	7												17	2560	0	0	0	0	735	7	1	0		0	0	3206		0	0							1			1
190	五灵囊	10115	　	0	0			0	1	6	2	69	3	135	40		0	1		0		2	atRangeWeaponDamageBase	9	9	atRangeWeaponDamageRand	6	6	atRangeWeaponAttackSpeedBase	24	24										0	0											79	43	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	任务								2	1	7												17	3778	0	0	0	0	735	5	1	0		0	0	52445456		0	0							1			1
191	武威匣	10116	　	0	0			0	1	6	2	69	3	135	40		0	1		0		2	atRangeWeaponDamageBase	9	9	atRangeWeaponDamageRand	6	6	atRangeWeaponAttackSpeedBase	24	24										0	0											79	21	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	任务								2	1	7												17	3778	0	0	0	0	735	4	1	0		0	0	8397448		0	0							1			1
192	鳄鱼皮囊	10117	　	0	0			0	1	6	2	69	3	135	40		0	1		0		2	atRangeWeaponDamageBase	9	9	atRangeWeaponDamageRand	6	6	atRangeWeaponAttackSpeedBase	24	24										0	0											79	23	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	任务								2	1	7												17	2560	0	0	0	0	735	6	1	0		0	0	4198512		0	0							1			1
193	软皮飞刀袋	10118	　	0	0			0	1	7	1	75	1	115	42		0	1		0		1	atRangeWeaponDamageBase	8	8	atRangeWeaponDamageRand	5	5	atRangeWeaponAttackSpeedBase	24	24										5	21											14	4	7	10	5	0	0	0	0	0	0	0							——	——	——	商店					1			2	2	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1
194	皮制小囊	10119	　	0	0			0	1	7	2	87	3	162	48		0	1		0		2	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										0	0											42	15	12	32	16	0	0	0	0	0	0	0							——	通用	基础	任务			暗器袋、暗器囊	皮				2	2	7												17	17845	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1
195	飞刀袋·菊残	10120	　	0	0			0	1	7	3	91	2	168	50		0	1		0		2	atRangeWeaponDamageBase	12	12	atRangeWeaponDamageRand	8	8	atRangeWeaponAttackSpeedBase	24	24										5	26											104	26	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	掉落			飞刀					2	2	7												17	3778	0	0	0	0	735	4	1	0		0	0	67108863		0	0							1			1
196	穿花柳叶袋	10121	　	0	0			0	1	7	2	61	2	148	40		0	1		0		3	atRangeWeaponDamageBase	9	9	atRangeWeaponDamageRand	6	6	atRangeWeaponAttackSpeedBase	24	24										5	20											79	58	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	掉落			暗器袋、暗器囊					2	2	7												17	3778	0	0	0	0	735	5	1	0		0	0	67108863		0	0							1			1
197	天机袖箭	10122	　	0	0			0	1	7	2	61	2	148	40		0	1		0		3	atRangeWeaponDamageBase	9	9	atRangeWeaponDamageRand	6	6	atRangeWeaponAttackSpeedBase	24	24										5	20											79	27	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	掉落			小箭					2	2	7												17	2560	0	0	0	0	735	7	1	0		0	0	67108863		0	0							1			1
198	硬皮飞刀袋	10123	　	0	0			0	1	7	2	90	1	133	49		0	1		0		1	atRangeWeaponDamageBase	9	9	atRangeWeaponDamageRand	6	6	atRangeWeaponAttackSpeedBase	24	24										5	26											18	8	2	24	9	0	0	0	0	0	0	0							——	——	——	商店								2	2	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1
199	飞刀袋·菊残	10124	　	0	0			0	1	7	4	101	2	184	54		0	1		0		2	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	28											33	15	12	32	16	0	0	0	0	0	0	0							——	通用	基础	掉落			飞刀					2	2	7												17	17845	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1
200	鹿皮暗器囊·千红	10125	　	0	0			0	1	7	4	111	2	201	59		0	1		0		2	atRangeWeaponDamageBase	14	14	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	30											212	41	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	掉落			暗器袋、暗器囊	皮				2	2	7												17	2560	0	0	0	0	735	7	1	0		0	0	67108863		0	0							1			1
201	飞刀袋·菊残	10126	　	0	0			0	1	7	5	121	2	218	63		0	1		0		2	atRangeWeaponDamageBase	16	16	atRangeWeaponDamageRand	10	10	atRangeWeaponAttackSpeedBase	24	24										5	32											142	21	632	9612	0	0	0	0	0	0	0	0							通用	力道	伤害	掉落			飞刀					2	2	7												17	266	0	0	0	0	735	4	1	0		0	0	67108863		0	0							1			1
202	尸皮囊	10127	　	0	0			0	1	7	3	108	3	196	57		0	1		0		2	atRangeWeaponDamageBase	14	14	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										0	0											48	15	12	32	16	0	0	0	0	0	0	0							——	通用	基础	任务			暗器袋、暗器囊	皮				2	2	7												17	17845	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1
203	鹿皮暗器囊·千红	10128	　	0	0			0	1	7	5	131	2	235	68		0	1		0		2	atRangeWeaponDamageBase	17	17	atRangeWeaponDamageRand	11	11	atRangeWeaponAttackSpeedBase	24	24										5	34											170	23	102	12147	0	0	0	0	0	0	0	0							通用	根骨	伤害	掉落			暗器袋、暗器囊	皮				2	2	7												17	204	0	0	0	0	735	6	1	0		0	0	67108863		0	0							1			1
204	鹿皮暗器囊·千红	10129	　	0	0			0	1	7	5	141	2	253	72		0	1		0		2	atRangeWeaponDamageBase	18	18	atRangeWeaponDamageRand	12	12	atRangeWeaponAttackSpeedBase	24	24										5	36											158	39	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	掉落			暗器袋、暗器囊	皮				2	2	7												17	2560	0	0	0	0	735	6	1	0		0	0	67108863		0	0							1			1
205	穿云洞弓	10130	　	0	0			0	1	7	6	111	2	241	59		0	1		0		3	atRangeWeaponDamageBase	17	17	atRangeWeaponDamageRand	11	11	atRangeWeaponAttackSpeedBase	24	24										5	30											182	49	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	掉落								2	2	7												17	3778	0	0	0	0	735	4	1	0		0	0	67108863		0	0							1			1
206	红幸锈袋	10131	　	0	0			0	1	7	6	111	2	241	59		0	1		0		3	atRangeWeaponDamageBase	17	17	atRangeWeaponDamageRand	11	11	atRangeWeaponAttackSpeedBase	24	24										5	30											182	45	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	掉落			暗器袋、暗器囊					2	2	7												17	2560	0	0	0	0	735	7	1	0		0	0	67108863		0	0							1			1
207	青峰袖箭	10132	　	0	0			0	1	6	7	111	2	281	59		0	1		0		4	atRangeWeaponDamageBase	20	20	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										5	30											130	81	271	7523	0	0	0	0	0	0	0	0							通用	身法	伤害	掉落			小箭					2	1	7												17	244	0	0	0	0	735	5	2	0		0	0	67108863		0	0							1			1
208	凌铃	10133	　	0	0			0	1	7	7	111	2	281	59		0	1		0		4	atRangeWeaponDamageBase	20	20	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										5	30											130	51	588	14171	0	0	0	0	0	0	0	0							通用	根骨	伤害	掉落			暗器袋、暗器囊					2	2	7												17	204	0	0	0	0	735	6	2	0		0	0	67108863		0	0							1			1
209	百暗囊	10134	　	0	0			0	1	6	1687	6800	3	3360	716		0	1		0		4	atRangeWeaponDamageBase	1265	1265	atRangeWeaponDamageRand	843	843	atRangeWeaponAttackSpeedBase	24	24										5	100											22749	21740	24045	21742	21738	0	0	0	0	0	0	0							——	通用	基础	历程副本			暗器袋、暗器囊					2	1	7												17	17845	0	0	0	0	735	1	6	0		4	0	67108863		0	1			0				1	少林32级		1
210	软革飞镖袋	10135	　	0	0			0	1	6	3	120	1	173	63		0	1		0		1	atRangeWeaponDamageBase	12	12	atRangeWeaponDamageRand	8	8	atRangeWeaponAttackSpeedBase	24	24										5	36											42	8	2	24	9	0	0	0	0	0	0	0							——	——	——	商店					1			2	1	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1
211	无悔	10136	　	0	0			0	1	7	6	123	3	265	64		0	1		0		3	atRangeWeaponDamageBase	19	19	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										0	0											77	26	19	58	27	0	0	0	0	0	0	0							——	通用	基础	任务								2	2	7												17	17845	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1
212	革制暗器囊·金笼	10137	　	0	0			0	1	6	6	151	2	271	77		0	1		0		2	atRangeWeaponDamageBase	20	20	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										5	38											205	59	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	掉落			暗器袋、暗器囊	金				2	1	7												17	3778	0	0	0	0	735	4	1	0		0	0	67108863		0	0							1			1
213	痕酒囊	10138	　	0	0			0	1	7	1687	6800	3	3360	716		0	1		0		4	atRangeWeaponDamageBase	1265	1265	atRangeWeaponDamageRand	843	843	atRangeWeaponAttackSpeedBase	24	24										5	100											42822	63555	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	历程副本			暗器袋、暗器囊					2	2	7												17	3778	0	0	0	0	735	5	6	0		4	0	52445456		0	1			0				1	七秀40级		1
214	革制暗器囊·金笼	10139	　	0	0			0	1	6	6	161	2	289	81		0	1		0		2	atRangeWeaponDamageBase	21	21	atRangeWeaponDamageRand	14	14	atRangeWeaponAttackSpeedBase	24	24										5	40											60	52	28	67	29	0	0	0	0	0	0	0							——	通用	基础	掉落			暗器袋、暗器囊	金				2	1	7												17	17845	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1
215	革制暗器囊·金笼	10140	　	0	0			0	1	6	7	173	2	312	87		0	1		0		2	atRangeWeaponDamageBase	22	22	atRangeWeaponDamageRand	15	15	atRangeWeaponAttackSpeedBase	24	24										5	42											182	67	169	7527	0	0	0	0	0	0	0	0							通用	身法	伤害	掉落			暗器袋、暗器囊	金				2	1	7												17	244	0	0	0	0	735	5	1	0		0	0	67108863		0	0							1			1
216	无声	10141	　	0	0			0	1	7	7	135	3	290	70		0	1		0		3	atRangeWeaponDamageBase	21	21	atRangeWeaponDamageRand	14	14	atRangeWeaponAttackSpeedBase	24	24										0	0											189	468	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	任务								2	2	7												17	3778	0	0	0	0	735	5	1	0		0	0	52445456		0	0							1			1
217	革制暗器囊·荷落	10142	　	0	0			0	1	6	7	185	2	336	92		0	1		0		2	atRangeWeaponDamageBase	24	24	atRangeWeaponDamageRand	16	16	atRangeWeaponAttackSpeedBase	24	24										5	44											120	41	725	14176	0	0	0	0	0	0	0	0							通用	元气	伤害	掉落			暗器袋、暗器囊					2	1	7												17	470	0	0	0	0	735	7	1	0		0	0	67108863		0	0							1			1
218	龙吟	10143	　	0	0			0	1	7	7	147	3	316	75		0	1		0		3	atRangeWeaponDamageBase	23	23	atRangeWeaponDamageRand	15	15	atRangeWeaponAttackSpeedBase	24	24										0	0											194	63	0	0	0	0	0	0	0	0	0	0							通用	内功	基础	任务								2	2	7												17	2560	0	0	0	0	735	7	1	0		0	0	3206		0	0							1			1
219	镶银暗器囊·阳花	10144	　	0	0			0	1	7	8	197	2	360	98		0	1		0		2	atRangeWeaponDamageBase	26	26	atRangeWeaponDamageRand	17	17	atRangeWeaponAttackSpeedBase	24	24										5	46											97	40	51	81	41	0	0	0	0	0	0	0							——	通用	基础	掉落			暗器袋、暗器囊	银				2	2	7												17	17845	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1
220	硬革飞镖袋	10145	　	0	0			0	1	7	3	150	1	215	76		0	1		0		1	atRangeWeaponDamageBase	16	16	atRangeWeaponDamageRand	10	10	atRangeWeaponAttackSpeedBase	24	24										5	46											48	15	12	32	16	0	0	0	0	0	0	0							——	——	——	商店								2	2	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1
221	无影匣	10146	　	0	0			0	1	6	17	156	3	336	79		0	1		0		3	atRangeWeaponDamageBase	24	24	atRangeWeaponDamageRand	16	16	atRangeWeaponAttackSpeedBase	24	24										5	37											79	52	28	67	29	0	0	0	0	0	0	0							——	通用	基础	副本								2	1	7												17	17845	0	0	0	0	735	1	1	0		4	0	67108863		0	0							1			1
222	暗之魇	10147	　	0	0			0	1	7	10	183	3	398	92		0	1		0		3	atRangeWeaponDamageBase	29	29	atRangeWeaponDamageRand	19	19	atRangeWeaponAttackSpeedBase	24	24										0	0											138	49	34	110	45	0	0	0	0	0	0	0							通用	通用	基础	任务								2	2	7												17	17845	0	0	0	0	735	1	1	0		0	0	67108863		0	0							1			1
223	镶银暗器囊·阳花	10148	　	0	0			0	1	7	9	209	2	385	103		0	1		0		2	atRangeWeaponDamageBase	27	27	atRangeWeaponDamageRand	18	18	atRangeWeaponAttackSpeedBase	24	24										5	48											425	83	0	0	0	0	0	0	0	0	0	0							通用	力道	基础	掉落			暗器袋、暗器囊	银				2	2	7												17	3778	0	0	0	0	735	4	1	0		0	0	67108863		0	1							1			1
224	镶银暗器囊·逢春	10149	　	0	0			0	1	7	9	221	2	410	109		0	1		0		2	atRangeWeaponDamageBase	29	29	atRangeWeaponDamageRand	19	19	atRangeWeaponAttackSpeedBase	24	24										5	50											547	90	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	掉落			暗器袋、暗器囊	银				2	2	7												17	2560	0	0	0	0	735	6	1	0		0	0	67108863		0	1							1			1
225	云锦踏弩	10150	　	0	0			0	1	7	11	191	2	417	95		0	1		0		3	atRangeWeaponDamageBase	30	30	atRangeWeaponDamageRand	20	20	atRangeWeaponAttackSpeedBase	24	24										5	45											547	96	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	掉落			手弩					2	2	7												17	3778	0	0	0	0	735	5	1	0		0	0	67108863		0	0							1			1
226	水柔囊	10151	　	0	0			0	1	7	11	191	2	417	95		0	1		0		3	atRangeWeaponDamageBase	30	30	atRangeWeaponDamageRand	20	20	atRangeWeaponAttackSpeedBase	24	24										5	45											547	90	0	0	0	0	0	0	0	0	0	0							通用	根骨	基础	掉落			暗器袋、暗器囊					2	2	7												17	2560	0	0	0	0	735	6	1	0		0	0	67108863		0	0							1			1
227	含沙射影	10152	　	0	0			0	1	7	14	191	2	487	95		0	1		0		4	atRangeWeaponDamageBase	35	35	atRangeWeaponDamageRand	23	23	atRangeWeaponAttackSpeedBase	24	24										5	45											252	55	280	7511	0	0	0	0	0	0	0	0							通用	力道	伤害	掉落								2	2	7												17	266	0	0	0	0	735	4	2	0		0	0	67108863		0	0							1			1
228	暴雨梨花	10153	　	0	0			0	1	7	14	191	2	487	95		0	1		0		4	atRangeWeaponDamageBase	35	35	atRangeWeaponDamageRand	23	23	atRangeWeaponAttackSpeedBase	24	24										5	45											252	54	283	15904	0	0	0	0	0	0	0	0							通用	元气	伤害	掉落								2	2	7												17	470	0	0	0	0	735	7	2	0		0	0	67108863		0	0							1			1
229	镶银暗器囊·逢春	10154	　	0	0			0	1	7	10	233	2	436	114		0	1		0		2	atRangeWeaponDamageBase	30	30	atRangeWeaponDamageRand	20	20	atRangeWeaponAttackSpeedBase	24	24										5	52											315	34	119	19230	0	0	0	0	0	0	0	0							通用	根骨	伤害	掉落			暗器袋、暗器囊	银				2	2	7												17	204	0	0	0	0	735	6	1	0		0	0	67108863		0	1							1			1
230	七步莲华	10155	　	0	0			0	1	7	11	201	3	442	100		0	1		0		3	atRangeWeaponDamageBase	31	31	atRangeWeaponDamageRand	21	21	atRangeWeaponAttackSpeedBase	24	24										0	0											104	49	34	110	45	0	0	0	0	0	0	0							通用	通用	基础	任务								2	2	7												17	17845	0	0	0	0	735	1	1	0		0	0	67108863		0	1							1			1
231	镶银暗器囊·阳花	10156	　	0	0			0	1	7	10	245	2	463	120		0	1		0		2	atRangeWeaponDamageBase	32	32	atRangeWeaponDamageRand	21	21	atRangeWeaponAttackSpeedBase	24	24										5	54											252	85	280	7511	0	0	0	0	0	0	0	0							通用	身法	伤害	掉落			暗器袋、暗器囊	银				2	2	7												17	244	0	0	0	0	735	5	1	0		0	0	67108863		0	1							1			1
232	抛兜·天公	10157	　	0	0			0	1	6	11	257	2	490	125		0	1		0		2	atRangeWeaponDamageBase	34	34	atRangeWeaponDamageRand	22	22	atRangeWeaponAttackSpeedBase	24	24										5	56											540	156	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	掉落			抛兜					2	1	7												17	2560	0	0	0	0	735	7	1	0		0	0	67108863		0	1							1			1
233	半月刀袋	10158	　	0	0			0	1	7	4	180	1	261	90		0	1		0		1	atRangeWeaponDamageBase	19	19	atRangeWeaponDamageRand	12	12	atRangeWeaponAttackSpeedBase	24	24										5	56											46	21	23	43	22	0	0	0	0	0	0	0							——	——	——	商店					1			2	2	7												0	0	0	0	0	0	735	1	0	0		0	0	67108863		0	0							1			1
234	抛兜·碎骨	10159	　	0	0			0	1	6	11	270	2	520	131		0	1		0		2	atRangeWeaponDamageBase	35	35	atRangeWeaponDamageRand	24	24	atRangeWeaponAttackSpeedBase	24	24										5	58											1173	121	0	0	0	0	0	0	0	0	0	0							通用	身法	基础	掉落			抛兜					2	1	7												17	3778	0	0	0	0	735	5	1	0		0	0	67108863		0	1							1			1
235	傲鹰囊	10160	　	0	0			0	1	6	12	219	3	487	108		0	1		0		3	atRangeWeaponDamageBase	34	34	atRangeWeaponDamageRand	23	23	atRangeWeaponAttackSpeedBase	24	24										0	0											263	85	280	7510	0	0	0	0	0	0	0	0							通用	身法	伤害	任务								2	1	7												17	244	0	0	0	0	735	5	1	0		0	0	52445456		0	1							1			1
236	抛兜·碎骨	10161	　	0	0			0	1	6	12	284	2	553	138		0	1		0		2	atRangeWeaponDamageBase	37	37	atRangeWeaponDamageRand	25	25	atRangeWeaponAttackSpeedBase	24	24										5	60											145	65	29395	134	63	0	0	0	0	0	0	0							——	通用	基础	掉落			抛兜					2	1	7												17	17845	0	0	0	0	735	1	1	0		0	0	67108863		0	1							1			1
237	霸王暗囊	10162	　	0	0			0	1	6	15	251	2	571	123		0	1		0		3	atRangeWeaponDamageBase	39	39	atRangeWeaponDamageRand	26	26	atRangeWeaponAttackSpeedBase	24	24										5	55											1130	113	0	0	0	0	0	0	0	0	0	0							通用	元气	基础	掉落			暗器袋、暗器囊					2	1	7												17	2560	0	0	0	0	735	7	1	0		0	0	67108863		0	1							1			1
